CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
34013014500,New Jersey,Essex County,1,4189,1507,0,0.0,0.0,0,0,0,0,0,1,6.0,63750.0,0,0,0,0,0,0,0,0,,96.0,,,23.0,,96.0,2.29,23.0,0.56,21.0,0.49,7.0,0.17,58.0,1.39,13.0,0.31,4.0,0.1,0.0,0.0,0.0,0.0,20.0,0.49,46.0,1.1,2.0,0.14,6.0,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.0,1000.0,358.0,2497.0,508.0,232.0,2.0,11.0,939.0,2242.0,114.0,237.0
34013014600,New Jersey,Essex County,1,4561,1602,0,0.0,0.0,0,1,0,0,0,1,6.2,76977.0,0,1,0,1,0,0,0,0,,2233.0,,,606.0,,2233.0,48.95,606.0,13.29,509.0,11.16,196.0,4.29,1176.0,25.79,376.0,8.24,221.0,4.84,2.0,0.04,16.0,0.34,442.0,9.69,908.0,19.91,17.0,1.07,41.0,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.0,1089.0,440.0,2491.0,635.0,456.0,2.0,26.0,951.0,2028.0,30.0,79.0
34013014700,New Jersey,Essex County,1,6528,2660,0,5.0,0.08,0,0,0,0,0,1,20.5,62885.0,0,0,0,0,0,0,0,0,,200.0,,,44.0,,200.0,3.06,44.0,0.68,34.0,0.53,28.0,0.44,120.0,1.84,29.0,0.44,31.0,0.47,0.0,0.0,0.0,0.0,20.0,0.3,56.0,0.85,0.0,0.0,10.0,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2077.0,1400.0,815.0,3643.0,740.0,849.0,1.0,14.0,1281.0,2575.0,315.0,265.0
34013014800,New Jersey,Essex County,1,3328,1233,0,0.0,0.0,0,0,0,0,0,0,5.1,122292.0,0,1,0,1,0,0,0,0,,1267.0,,,202.0,,1267.0,38.07,202.0,6.07,274.0,8.23,189.0,5.67,941.0,28.28,57.0,1.72,180.0,5.41,0.0,0.0,3.0,0.1,85.0,2.56,161.0,4.85,18.0,1.48,12.0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0,709.0,530.0,2591.0,119.0,407.0,0.0,4.0,207.0,388.0,47.0,30.0
34013014900,New Jersey,Essex County,1,4497,1604,0,11.0,0.24,0,0,0,0,0,0,5.6,142917.0,0,1,0,1,0,0,0,0,,2923.0,,,257.0,,2923.0,65.0,257.0,5.71,649.0,14.42,468.0,10.42,2294.0,51.01,120.0,2.66,321.0,7.14,0.0,0.01,3.0,0.08,185.0,4.11,370.0,8.23,41.0,2.54,25.0,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0,1011.0,705.0,3574.0,178.0,471.0,1.0,5.0,268.0,523.0,41.0,37.0
34013015000,New Jersey,Essex County,1,3368,1384,0,0.0,0.0,0,0,0,0,0,0,12.8,97857.0,1,1,1,1,1,0,0,0,1422.0,3368.0,1422.0,247.0,692.0,247.0,3368.0,100.0,692.0,20.56,685.0,20.34,458.0,13.6,2432.0,72.21,326.0,9.68,403.0,11.97,1.0,0.03,8.0,0.24,198.0,5.88,427.0,12.68,38.0,2.72,76.0,5.47,1422.0,42.21,247.0,7.34,272.0,8.08,182.0,5.39,1063.0,31.55,151.0,4.48,115.0,3.43,0.0,0.0,6.0,0.18,87.0,2.57,169.0,5.02,20.0,1.43,33.0,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.0,685.0,458.0,2432.0,326.0,403.0,1.0,8.0,198.0,427.0,38.0,73.0
34013015100,New Jersey,Essex County,1,4567,1691,0,5.0,0.11,0,0,0,0,0,0,3.8,90819.0,1,1,1,1,1,0,0,0,3655.0,4567.0,3655.0,534.0,610.0,534.0,4567.0,100.0,610.0,13.36,991.0,21.7,600.0,13.14,2876.0,62.97,756.0,16.55,408.0,8.93,2.0,0.04,13.0,0.28,512.0,11.21,1000.0,21.9,53.0,3.16,135.0,8.0,3655.0,80.02,534.0,11.7,790.0,17.29,468.0,10.26,2383.0,52.17,483.0,10.57,357.0,7.83,2.0,0.04,8.0,0.18,422.0,9.24,836.0,18.3,40.0,2.37,108.0,6.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.0,991.0,600.0,2876.0,756.0,408.0,2.0,13.0,512.0,1000.0,58.0,141.0
34013015200,New Jersey,Essex County,1,3962,1690,0,2.0,0.05,0,0,0,0,1,0,5.7,79655.0,1,1,1,1,1,0,0,1,532.0,3620.0,532.0,137.0,836.0,137.0,3620.0,91.36,836.0,21.09,694.0,17.51,530.0,13.39,2542.0,64.16,460.0,11.61,222.0,5.6,0.0,0.0,5.0,0.13,391.0,9.86,805.0,20.31,206.0,12.19,121.0,7.17,532.0,13.43,137.0,3.45,86.0,2.16,102.0,2.57,371.0,9.37,98.0,2.47,10.0,0.26,0.0,0.0,0.0,0.01,52.0,1.31,125.0,3.16,44.0,2.58,22.0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.0,770.0,558.0,2741.0,561.0,242.0,0.0,6.0,412.0,853.0,208.0,121.0
34013015300,New Jersey,Essex County,1,2744,1287,0,18.0,0.66,0,0,0,0,0,0,15.6,82188.0,0,1,0,1,0,0,0,0,,560.0,,,130.0,,560.0,20.39,130.0,4.73,99.0,3.61,50.0,1.82,283.0,10.32,118.0,4.31,92.0,3.37,0.0,0.0,5.0,0.18,61.0,2.21,117.0,4.26,15.0,1.14,10.0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.0,490.0,251.0,1364.0,653.0,439.0,0.0,23.0,265.0,512.0,62.0,44.0
34013015400,New Jersey,Essex County,1,4818,2080,0,480.0,9.96,0,0,0,0,0,0,11.0,80714.0,0,1,0,1,0,0,0,0,109.0,1502.0,109.0,22.0,309.0,22.0,1502.0,31.17,309.0,6.41,251.0,5.21,174.0,3.61,1167.0,24.21,156.0,3.24,83.0,1.73,0.0,0.0,4.0,0.09,91.0,1.89,229.0,4.76,65.0,3.12,70.0,3.35,109.0,2.26,22.0,0.46,28.0,0.58,8.0,0.16,91.0,1.89,6.0,0.13,5.0,0.09,0.0,0.0,0.0,0.0,7.0,0.15,11.0,0.22,4.0,0.19,4.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1503.0,675.0,444.0,2962.0,1101.0,275.0,0.0,18.0,462.0,902.0,179.0,240.0
34013015500,New Jersey,Essex County,1,3886,1439,0,9.0,0.23,0,0,0,0,0,0,2.1,89083.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.0,857.0,426.0,2377.0,663.0,249.0,0.0,10.0,587.0,1216.0,29.0,29.0
34013015600,New Jersey,Essex County,1,4330,1874,0,6.0,0.14,0,0,0,0,1,0,4.6,86442.0,0,1,0,1,0,0,0,1,,2164.0,,,361.0,,2164.0,49.98,361.0,8.33,490.0,11.31,301.0,6.94,1051.0,24.26,677.0,15.63,90.0,2.07,4.0,0.08,13.0,0.31,330.0,7.63,461.0,10.64,100.0,5.36,42.0,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.0,865.0,645.0,2165.0,1193.0,245.0,4.0,24.0,699.0,954.0,199.0,96.0
34013015700,New Jersey,Essex County,1,2218,773,0,29.0,1.31,0,0,0,0,0,1,13.9,62361.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.0,568.0,242.0,802.0,824.0,133.0,0.0,24.0,435.0,791.0,154.0,145.0
34013015800,New Jersey,Essex County,1,4256,1596,0,0.0,0.0,0,0,0,0,0,0,12.0,89167.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.0,994.0,389.0,2233.0,912.0,317.0,0.0,17.0,777.0,1582.0,281.0,151.0
34013015900,New Jersey,Essex County,1,5341,1736,0,0.0,0.0,0,1,0,0,0,1,9.9,75573.0,0,1,0,1,0,0,0,0,,2221.0,,,711.0,,2221.0,41.58,711.0,13.32,607.0,11.37,157.0,2.94,781.0,14.62,761.0,14.26,112.0,2.09,6.0,0.11,8.0,0.15,553.0,10.35,923.0,17.29,87.0,5.02,54.0,3.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.0,1394.0,417.0,2088.0,1471.0,302.0,13.0,41.0,1426.0,2458.0,301.0,129.0
34013016000,New Jersey,Essex County,1,7527,2476,0,21.0,0.28,0,0,0,0,0,0,3.9,233793.0,1,1,1,1,1,0,0,0,1916.0,6872.0,1916.0,89.0,315.0,89.0,6872.0,91.3,315.0,4.18,2265.0,30.09,648.0,8.6,5961.0,79.2,323.0,4.3,314.0,4.18,0.0,0.0,3.0,0.04,270.0,3.59,323.0,4.29,23.0,0.92,0.0,0.0,1916.0,25.45,89.0,1.18,631.0,8.38,186.0,2.47,1766.0,23.46,38.0,0.51,50.0,0.67,0.0,0.0,0.0,0.0,61.0,0.81,85.0,1.13,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,2425.0,718.0,6489.0,379.0,350.0,0.0,3.0,306.0,377.0,27.0,0.0
34013016100,New Jersey,Essex County,1,3143,1077,0,105.0,3.34,0,0,0,0,0,0,1.8,194844.0,0,1,0,1,0,0,0,0,288.0,1693.0,288.0,30.0,200.0,30.0,1693.0,53.85,200.0,6.37,492.0,15.66,153.0,4.88,1407.0,44.76,98.0,3.13,78.0,2.49,0.0,0.0,2.0,0.06,107.0,3.41,92.0,2.93,16.0,1.52,12.0,1.12,288.0,9.16,30.0,0.95,49.0,1.55,18.0,0.59,229.0,7.28,29.0,0.92,14.0,0.44,0.0,0.0,0.0,0.0,17.0,0.53,16.0,0.5,0.0,0.0,2.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0,935.0,291.0,2671.0,171.0,124.0,0.0,6.0,171.0,177.0,32.0,24.0
34013016200,New Jersey,Essex County,1,3462,1139,0,10.0,0.29,0,0,0,0,0,0,2.7,250001.0,0,1,0,1,0,0,0,0,,2113.0,,,64.0,,2113.0,61.04,64.0,1.84,650.0,18.77,242.0,6.98,1693.0,48.91,163.0,4.7,133.0,3.84,0.0,0.0,1.0,0.03,123.0,3.56,120.0,3.47,6.0,0.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,1079.0,381.0,2864.0,228.0,192.0,0.0,2.0,176.0,166.0,6.0,0.0
34013016300,New Jersey,Essex County,1,3657,1466,0,0.0,0.0,0,0,0,0,0,0,6.5,208144.0,0,1,0,1,0,0,0,0,,1096.0,,,134.0,,1096.0,29.98,134.0,3.67,365.0,9.99,92.0,2.51,920.0,25.14,69.0,1.89,51.0,1.41,0.0,0.0,0.0,0.0,56.0,1.54,58.0,1.59,13.0,0.92,3.0,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0,1037.0,487.0,3096.0,236.0,130.0,0.0,3.0,192.0,222.0,78.0,10.0
34013016400,New Jersey,Essex County,1,3724,1383,0,54.0,1.45,0,0,0,0,0,0,3.0,209044.0,0,1,0,1,0,0,0,0,,1708.0,,,120.0,,1708.0,45.86,120.0,3.22,511.0,13.73,228.0,6.13,1425.0,38.26,155.0,4.15,69.0,1.84,0.0,0.0,0.0,0.0,59.0,1.6,83.0,2.24,33.0,2.39,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,1045.0,503.0,3102.0,326.0,138.0,0.0,1.0,157.0,208.0,57.0,0.0
34013016500,New Jersey,Essex County,1,3942,1449,0,43.0,1.09,0,0,0,0,1,0,4.3,217679.0,1,1,1,1,1,0,0,1,1034.0,3941.0,1034.0,102.0,414.0,102.0,3941.0,99.96,414.0,10.51,1126.0,28.56,537.0,13.62,3015.0,76.48,486.0,12.33,201.0,5.1,0.0,0.0,2.0,0.05,237.0,6.01,249.0,6.31,104.0,7.18,69.0,4.76,1034.0,26.23,102.0,2.6,303.0,7.68,146.0,3.7,799.0,20.27,141.0,3.58,43.0,1.1,0.0,0.0,1.0,0.01,50.0,1.26,65.0,1.65,23.0,1.59,18.0,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,1126.0,537.0,3016.0,486.0,201.0,0.0,2.0,237.0,249.0,89.0,65.0
34013016600,New Jersey,Essex County,1,2915,1285,0,43.0,1.48,0,0,0,0,0,0,7.2,135625.0,0,1,0,1,0,0,0,0,,1833.0,,,336.0,,1833.0,62.87,336.0,11.54,364.0,12.48,169.0,5.8,836.0,28.69,742.0,25.46,77.0,2.65,0.0,0.0,6.0,0.2,171.0,5.88,165.0,5.66,72.0,5.63,25.0,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.0,584.0,261.0,1410.0,1135.0,123.0,0.0,8.0,239.0,257.0,139.0,40.0
34013016700,New Jersey,Essex County,1,2362,1226,0,24.0,1.02,0,1,0,1,1,1,16.3,69904.0,0,1,0,1,0,0,0,1,349.0,2362.0,349.0,145.0,666.0,145.0,2362.0,100.0,666.0,28.21,402.0,17.02,257.0,10.88,889.0,37.64,1130.0,47.84,101.0,4.28,0.0,0.0,6.0,0.25,236.0,9.99,303.0,12.83,246.0,20.1,195.0,15.91,349.0,14.79,145.0,6.13,63.0,2.66,50.0,2.12,133.0,5.64,181.0,7.67,5.0,0.22,0.0,0.0,1.0,0.03,29.0,1.23,42.0,1.78,41.0,3.31,32.0,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.0,402.0,257.0,889.0,1130.0,101.0,0.0,6.0,236.0,303.0,249.0,197.0
34013016800,New Jersey,Essex County,1,3293,1760,0,60.0,1.82,0,0,0,0,1,0,10.8,94414.0,0,1,0,1,0,0,0,1,,1636.0,,,291.0,,1636.0,49.69,291.0,8.85,279.0,8.48,142.0,4.33,782.0,23.74,658.0,20.0,63.0,1.91,2.0,0.06,3.0,0.08,128.0,3.89,181.0,5.49,219.0,12.43,59.0,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.0,506.0,310.0,1901.0,1004.0,132.0,2.0,6.0,248.0,313.0,351.0,116.0
34013016900,New Jersey,Essex County,1,2942,1122,0,0.0,0.0,0,0,0,0,0,0,1.3,184688.0,0,1,0,1,0,0,0,0,249.0,1636.0,249.0,12.0,62.0,12.0,1636.0,55.61,62.0,2.11,529.0,17.97,171.0,5.81,1096.0,37.24,411.0,13.96,41.0,1.39,0.0,0.0,4.0,0.14,85.0,2.88,67.0,2.27,10.0,0.87,5.0,0.44,249.0,8.48,12.0,0.41,67.0,2.29,27.0,0.93,104.0,3.55,115.0,3.92,6.0,0.19,0.0,0.0,2.0,0.07,22.0,0.75,14.0,0.46,0.0,0.0,1.0,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,851.0,290.0,2059.0,616.0,98.0,0.0,5.0,164.0,146.0,49.0,10.0
34013017000,New Jersey,Essex County,1,3032,1326,0,54.0,1.78,0,0,0,0,0,0,4.7,170455.0,1,1,1,1,1,0,0,0,850.0,2792.0,850.0,43.0,241.0,43.0,2792.0,92.09,241.0,7.94,600.0,19.78,347.0,11.45,1382.0,45.59,1116.0,36.82,105.0,3.46,0.0,0.0,7.0,0.23,182.0,6.0,199.0,6.56,91.0,6.87,48.0,3.61,850.0,28.02,43.0,1.4,208.0,6.87,88.0,2.9,183.0,6.03,580.0,19.13,5.0,0.16,0.0,0.0,2.0,0.06,80.0,2.64,67.0,2.2,24.0,1.82,13.0,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,658.0,369.0,1555.0,1155.0,118.0,0.0,7.0,197.0,218.0,70.0,46.0
34013017100,New Jersey,Essex County,1,2211,776,0,1.0,0.05,1,1,1,1,1,1,26.6,56458.0,1,1,1,1,1,0,0,1,854.0,2211.0,854.0,423.0,965.0,423.0,2211.0,100.0,965.0,43.65,595.0,26.91,161.0,7.28,287.0,12.98,1639.0,74.13,41.0,1.85,6.0,0.27,5.0,0.23,233.0,10.54,363.0,16.42,206.0,26.55,248.0,31.96,854.0,38.65,423.0,19.12,236.0,10.66,55.0,2.5,131.0,5.94,592.0,26.8,20.0,0.92,6.0,0.25,1.0,0.05,104.0,4.7,183.0,8.28,94.0,12.08,89.0,11.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.0,595.0,161.0,287.0,1639.0,41.0,6.0,5.0,233.0,363.0,214.0,256.0
34013017200,New Jersey,Essex County,1,2986,1080,0,10.0,0.33,0,0,0,0,1,0,12.3,106018.0,1,1,1,1,1,0,0,1,2065.0,2986.0,2065.0,339.0,523.0,339.0,2986.0,100.0,523.0,17.53,779.0,26.09,419.0,14.03,566.0,18.96,2104.0,70.46,36.0,1.21,1.0,0.03,8.0,0.27,271.0,9.08,188.0,6.3,122.0,11.27,114.0,10.52,2065.0,69.16,339.0,11.36,542.0,18.14,290.0,9.7,386.0,12.94,1447.0,48.46,26.0,0.87,1.0,0.03,6.0,0.19,199.0,6.67,138.0,4.61,91.0,8.42,81.0,7.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.0,779.0,419.0,566.0,2104.0,36.0,1.0,8.0,271.0,188.0,124.0,109.0
34013017301,New Jersey,Essex County,1,5105,1881,0,69.0,1.35,0,0,0,0,0,0,1.0,149107.0,0,1,0,1,0,0,0,0,484.0,3517.0,484.0,35.0,219.0,35.0,3517.0,68.89,219.0,4.29,803.0,15.73,727.0,14.25,2609.0,51.11,457.0,8.94,336.0,6.57,1.0,0.02,4.0,0.07,111.0,2.17,229.0,4.49,79.0,4.21,32.0,1.72,484.0,9.47,35.0,0.68,109.0,2.13,105.0,2.05,362.0,7.09,65.0,1.27,41.0,0.8,0.0,0.0,0.0,0.0,16.0,0.3,32.0,0.62,12.0,0.66,5.0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,1209.0,1001.0,3823.0,650.0,469.0,1.0,4.0,158.0,350.0,104.0,43.0
34013017302,New Jersey,Essex County,1,6970,2744,0,535.0,7.68,0,0,0,0,1,0,3.8,143478.0,1,1,1,1,1,0,0,1,6582.0,6970.0,6582.0,817.0,825.0,817.0,6970.0,100.0,825.0,11.83,1277.0,18.32,1590.0,22.81,4361.0,62.57,1289.0,18.49,1033.0,14.82,2.0,0.03,13.0,0.19,272.0,3.9,499.0,7.16,141.0,5.15,29.0,1.04,6582.0,94.44,817.0,11.72,1196.0,17.16,1538.0,22.06,4143.0,59.44,1186.0,17.02,978.0,14.03,2.0,0.03,13.0,0.19,260.0,3.73,457.0,6.56,141.0,5.13,27.0,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.0,1277.0,1590.0,4361.0,1289.0,1033.0,2.0,13.0,272.0,499.0,164.0,30.0
34013017400,New Jersey,Essex County,1,5620,2039,0,114.0,2.03,0,0,0,0,0,0,0.6,148180.0,0,1,0,1,0,0,0,0,15.0,2001.0,15.0,0.0,152.0,0.0,2001.0,35.61,152.0,2.71,491.0,8.74,379.0,6.74,1329.0,23.64,407.0,7.24,184.0,3.27,0.0,0.0,1.0,0.02,81.0,1.44,187.0,3.32,44.0,2.18,9.0,0.44,15.0,0.26,0.0,0.01,4.0,0.06,2.0,0.04,2.0,0.04,7.0,0.13,5.0,0.08,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.0,1357.0,943.0,3749.0,1074.0,548.0,0.0,19.0,230.0,540.0,88.0,25.0
34013017500,New Jersey,Essex County,1,5996,2666,0,7.0,0.12,0,0,0,0,1,0,5.6,128359.0,0,1,0,1,0,0,0,1,109.0,3245.0,109.0,15.0,511.0,15.0,3245.0,54.12,511.0,8.52,701.0,11.7,598.0,9.97,1861.0,31.03,905.0,15.09,256.0,4.27,1.0,0.02,6.0,0.11,216.0,3.6,379.0,6.33,179.0,6.71,9.0,0.33,109.0,1.82,15.0,0.25,14.0,0.24,37.0,0.61,68.0,1.14,29.0,0.48,7.0,0.12,0.0,0.0,0.0,0.0,5.0,0.08,10.0,0.16,14.0,0.54,0.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.0,1162.0,1272.0,3656.0,1470.0,481.0,1.0,14.0,374.0,698.0,249.0,17.0
34013017600,New Jersey,Essex County,1,4740,1639,0,10.0,0.21,1,1,1,1,1,1,8.1,74375.0,1,1,1,1,1,0,0,1,603.0,4740.0,603.0,139.0,1264.0,139.0,4740.0,100.0,1264.0,26.67,1167.0,24.62,566.0,11.94,2017.0,42.55,1839.0,38.8,198.0,4.18,0.0,0.0,26.0,0.55,660.0,13.92,1445.0,30.49,170.0,10.39,216.0,13.18,603.0,12.72,139.0,2.94,153.0,3.23,46.0,0.98,218.0,4.6,282.0,5.95,13.0,0.28,0.0,0.0,3.0,0.05,87.0,1.83,181.0,3.83,8.0,0.5,23.0,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319.0,1167.0,566.0,2017.0,1839.0,198.0,0.0,26.0,660.0,1445.0,163.0,211.0
34013017700,New Jersey,Essex County,1,4691,1412,0,0.0,0.0,0,1,0,1,1,1,24.5,51279.0,0,1,0,1,0,0,0,1,,4115.0,,,1970.0,,4115.0,87.72,1970.0,41.99,1233.0,26.29,236.0,5.02,1367.0,29.13,1838.0,39.18,152.0,3.25,3.0,0.06,37.0,0.79,718.0,15.3,1543.0,32.9,234.0,16.56,208.0,14.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2305.0,1408.0,275.0,1616.0,2038.0,168.0,3.0,41.0,825.0,1828.0,300.0,232.0
34013017800,New Jersey,Essex County,1,3719,1219,0,31.0,0.83,0,0,0,0,0,0,9.0,85485.0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.0,964.0,426.0,1498.0,1342.0,129.0,1.0,31.0,718.0,1381.0,187.0,117.0
34013017900,New Jersey,Essex County,1,3481,1135,0,0.0,0.0,0,0,0,0,0,0,4.8,137344.0,0,1,0,1,0,0,0,0,,1301.0,,,98.0,,1301.0,37.37,98.0,2.82,339.0,9.74,160.0,4.59,780.0,22.41,398.0,11.44,55.0,1.59,0.0,0.0,5.0,0.13,63.0,1.81,97.0,2.78,5.0,0.44,7.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0,953.0,399.0,1940.0,1173.0,141.0,1.0,18.0,208.0,343.0,19.0,19.0
